Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Agentic Category (product.metafields.agentiq.apl_category),Agentic Description (product.metafields.agentiq.apl_description),Agentic Title (product.metafields.agentiq.apl_title),FAQ (product.metafields.custom.faq),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Art movement (product.metafields.shopify.art-movement),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Authenticity (product.metafields.shopify.authenticity),Band color (product.metafields.shopify.band-color),Bead shape (product.metafields.shopify.bead-shape),Bracelet design (product.metafields.shopify.bracelet-design),Case color (product.metafields.shopify.case-color),Color (product.metafields.shopify.color-pattern),Construction (product.metafields.shopify.construction),Crystal finish (product.metafields.shopify.crystal-finish),Decoration material (product.metafields.shopify.decoration-material),Dial color (product.metafields.shopify.dial-color),Disclosures (product.metafields.shopify.disclosure),Earring design (product.metafields.shopify.earring-design),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Finish (product.metafields.shopify.finish),Frame style (product.metafields.shopify.frame-style),Gemstone type (product.metafields.shopify.gemstone-type),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Lumber/Wood type (product.metafields.shopify.lumber-wood-type),Material (product.metafields.shopify.material),Material origin (product.metafields.shopify.material-origin),Mineral class (product.metafields.shopify.mineral-class),Mounting hardware (product.metafields.shopify.mounting-hardware),Mounting type (product.metafields.shopify.mounting-type),Necklace design (product.metafields.shopify.necklace-design),Orientation (product.metafields.shopify.orientation),Personalization options (product.metafields.shopify.personalization-options),Product classification (product.metafields.shopify.product-classification),Product use (product.metafields.shopify.product-use),Rarity (product.metafields.shopify.rarity),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Shape (product.metafields.shopify.shape),Stone shape (product.metafields.shopify.stone-shape),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),FAQ 1 - answer (product.metafields.vitals.faq_1_answer),FAQ 1 - question (product.metafields.vitals.faq_1_question),FAQ 2 - answer (product.metafields.vitals.faq_2_answer),FAQ 2 - question (product.metafields.vitals.faq_2_question),FAQ 3 - answer (product.metafields.vitals.faq_3_answer),FAQ 3 - question (product.metafields.vitals.faq_3_question),Highlight - description (product.metafields.vitals.highlight_description),Highlight - title (product.metafields.vitals.highlight_title),Image with text 1 - description (product.metafields.vitals.image_with_text_1_description),Image with text 1 - title (product.metafields.vitals.image_with_text_1_title),Image with text 2 - description (product.metafields.vitals.image_with_text_2_description),Image with text 2 - title (product.metafields.vitals.image_with_text_2_title),Key benefit 1 - description (product.metafields.vitals.key_benefit_1_description),Key benefit 1 - title (product.metafields.vitals.key_benefit_1_title),Key benefit 2 - description (product.metafields.vitals.key_benefit_2_description),Key benefit 2 - title (product.metafields.vitals.key_benefit_2_title),Key benefit 3 - description (product.metafields.vitals.key_benefit_3_description),Key benefit 3 - title (product.metafields.vitals.key_benefit_3_title),Key benefit 4 - description (product.metafields.vitals.key_benefit_4_description),Key benefit 4 - title (product.metafields.vitals.key_benefit_4_title),Tagline (product.metafields.vitals.tagline),Top benefit 1 (product.metafields.vitals.top_benefit_1),Top benefit 2 (product.metafields.vitals.top_benefit_2),Top benefit 3 (product.metafields.vitals.top_benefit_3),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / International,Price / International,Compare At Price / International,Status
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K White Gold,,,8.5 inch,,,,,'103470370517,0.0,shopify,deny,manual,10110.00,,true,false,,,,,'49041220,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H844f2e053e8548b2bd2d881f8151f27cN.jpg?v=1778609137,6,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H228ca522544540a7bae3fcc2c42451789.jpg?v=1778609138,kg,,3421.76,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Yellow Gold,,,6 inch,,,,,'103470370518,0.0,shopify,deny,manual,7178.50,,true,false,,,,,'33573449,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H228ca522544540a7bae3fcc2c42451789.jpg?v=1778609138,7,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H46b0704546f64c0580263cf98ea3dd81O.jpg?v=1778609141,kg,,2419.47,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Yellow Gold,,,6.5 inch,,,,,'103470370519,0.0,shopify,deny,manual,7777.00,,true,false,,,,,'60747279,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H46b0704546f64c0580263cf98ea3dd81O.jpg?v=1778609141,8,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H46b0704546f64c0580263cf98ea3dd81O.jpg?v=1778609141,kg,,2620.49,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Yellow Gold,,,7 inch,,,,,'103470370520,0.0,shopify,deny,manual,8351.00,,true,false,,,,,'63935997,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H7dcc860b354c448fa99070cf676d13ed8.jpg?v=1778609142,9,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H46b0704546f64c0580263cf98ea3dd81O.jpg?v=1778609141,kg,,2813.24,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Yellow Gold,,,7.5 inch,,,,,'103470370521,0.0,shopify,deny,manual,8887.25,,true,false,,,,,'72136116,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hee9034b55aae4dae8ed0d1dc78449c6dd.jpg?v=1778609147,10,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H46b0704546f64c0580263cf98ea3dd81O.jpg?v=1778609141,kg,,3008.89,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Yellow Gold,,,8 inch,,,,,'103470370522,0.0,shopify,deny,manual,9540.00,,true,false,,,,,'12141625,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H17b8d530a441453a9e23e6cb02f98859Q.jpg?v=1778609147,11,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H46b0704546f64c0580263cf98ea3dd81O.jpg?v=1778609141,kg,,3212.51,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Yellow Gold,,,8.5 inch,,,,,'103470370523,0.0,shopify,deny,manual,10110.00,,true,false,,,,,'22970396,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H75eb4872570b44009b15ceae0f2f7098B.jpg?v=1778609147,12,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H46b0704546f64c0580263cf98ea3dd81O.jpg?v=1778609141,kg,,3421.76,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Rose Gold,,,6 inch,,,,,'103470370524,0.0,shopify,deny,manual,7178.50,,true,false,,,,,'44845003,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hd12b288cdaa44d2a93b1031f592288c2g.jpg?v=1778609149,13,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H7dcc860b354c448fa99070cf676d13ed8.jpg?v=1778609142,kg,,2419.47,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Rose Gold,,,6.5 inch,,,,,'103470370525,0.0,shopify,deny,manual,7777.00,,true,false,,,,,'99492392,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hf0c83ebc56244a70824618d30f779238i.jpg?v=1778609151,14,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H7dcc860b354c448fa99070cf676d13ed8.jpg?v=1778609142,kg,,2620.49,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Rose Gold,,,7 inch,,,,,'103470370526,0.0,shopify,deny,manual,8351.00,,true,false,,,,,'32091922,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H546bada976654d1a88c43d07f5d32c7cJ.jpg?v=1778609152,15,14K Moissanite Cuban Chain - La Maison Val D'or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H7dcc860b354c448fa99070cf676d13ed8.jpg?v=1778609142,kg,,2813.24,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Rose Gold,,,7.5 inch,,,,,'103470370527,0.0,shopify,deny,manual,8887.25,,true,false,,,,,'26845405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H7dcc860b354c448fa99070cf676d13ed8.jpg?v=1778609142,kg,,3008.89,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Rose Gold,,,8 inch,,,,,'103470370528,0.0,shopify,deny,manual,9540.00,,true,false,,,,,'92033718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H7dcc860b354c448fa99070cf676d13ed8.jpg?v=1778609142,kg,,3212.51,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,10K Rose Gold,,,8.5 inch,,,,,'103470370529,0.0,shopify,deny,manual,10110.00,,true,false,,,,,'51640044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H7dcc860b354c448fa99070cf676d13ed8.jpg?v=1778609142,kg,,3421.76,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K White Gold,,,6 inch,,,,,'103470370530,0.0,shopify,deny,manual,10518.00,,true,false,,,,,'45462940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hee9034b55aae4dae8ed0d1dc78449c6dd.jpg?v=1778609147,kg,,3559.38,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K White Gold,,,6.5 inch,,,,,'103470370531,0.0,shopify,deny,manual,11394.00,,true,false,,,,,'77150317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hee9034b55aae4dae8ed0d1dc78449c6dd.jpg?v=1778609147,kg,,3855.28,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K White Gold,,,7 inch,,,,,'103470370532,0.0,shopify,deny,manual,12315.00,,true,false,,,,,'14232270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hee9034b55aae4dae8ed0d1dc78449c6dd.jpg?v=1778609147,kg,,4144.61,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K White Gold,,,7.5 inch,,,,,'103470370533,0.0,shopify,deny,manual,13107.00,,true,false,,,,,'16695291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hee9034b55aae4dae8ed0d1dc78449c6dd.jpg?v=1778609147,kg,,4433.30,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K White Gold,,,8 inch,,,,,'103470370534,0.0,shopify,deny,manual,14070.00,,true,false,,,,,'41800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hee9034b55aae4dae8ed0d1dc78449c6dd.jpg?v=1778609147,kg,,4733.88,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K White Gold,,,8.5 inch,,,,,'103470370535,0.0,shopify,deny,manual,14980.00,,true,false,,,,,'05332850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hee9034b55aae4dae8ed0d1dc78449c6dd.jpg?v=1778609147,kg,,5039.53,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Yellow Gold,,,6 inch,,,,,'103470370536,0.0,shopify,deny,manual,10518.00,,true,false,,,,,'37983693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H17b8d530a441453a9e23e6cb02f98859Q.jpg?v=1778609147,kg,,3559.38,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Yellow Gold,,,6.5 inch,,,,,'103470370537,0.0,shopify,deny,manual,11394.00,,true,false,,,,,'83919464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H17b8d530a441453a9e23e6cb02f98859Q.jpg?v=1778609147,kg,,3855.28,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Yellow Gold,,,7 inch,,,,,'103470370538,0.0,shopify,deny,manual,12315.00,,true,false,,,,,'06092775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H17b8d530a441453a9e23e6cb02f98859Q.jpg?v=1778609147,kg,,4144.61,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Yellow Gold,,,7.5 inch,,,,,'103470370539,0.0,shopify,deny,manual,13107.00,,true,false,,,,,'61521348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H17b8d530a441453a9e23e6cb02f98859Q.jpg?v=1778609147,kg,,4433.30,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Yellow Gold,,,8 inch,,,,,'103470370540,0.0,shopify,deny,manual,14070.00,,true,false,,,,,'68747667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H17b8d530a441453a9e23e6cb02f98859Q.jpg?v=1778609147,kg,,4733.88,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Yellow Gold,,,8.5 inch,,,,,'103470370541,0.0,shopify,deny,manual,14980.00,,true,false,,,,,'68715896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H17b8d530a441453a9e23e6cb02f98859Q.jpg?v=1778609147,kg,,5039.53,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Rose Gold,,,6 inch,,,,,'103470370542,0.0,shopify,deny,manual,10518.00,,true,false,,,,,'63025418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H75eb4872570b44009b15ceae0f2f7098B.jpg?v=1778609147,kg,,3559.38,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Rose Gold,,,6.5 inch,,,,,'103470370543,0.0,shopify,deny,manual,11394.00,,true,false,,,,,'45480361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H75eb4872570b44009b15ceae0f2f7098B.jpg?v=1778609147,kg,,3855.28,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Rose Gold,,,7 inch,,,,,'103470370544,0.0,shopify,deny,manual,12315.00,,true,false,,,,,'90856049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H75eb4872570b44009b15ceae0f2f7098B.jpg?v=1778609147,kg,,4144.61,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Rose Gold,,,7.5 inch,,,,,'103470370545,0.0,shopify,deny,manual,13107.00,,true,false,,,,,'95690858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H75eb4872570b44009b15ceae0f2f7098B.jpg?v=1778609147,kg,,4433.30,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Rose Gold,,,8 inch,,,,,'103470370546,0.0,shopify,deny,manual,14070.00,,true,false,,,,,'41778564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H75eb4872570b44009b15ceae0f2f7098B.jpg?v=1778609147,kg,,4733.88,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,14K Rose Gold,,,8.5 inch,,,,,'103470370547,0.0,shopify,deny,manual,14980.00,,true,false,,,,,'51077575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/H75eb4872570b44009b15ceae0f2f7098B.jpg?v=1778609147,kg,,5039.53,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,18K White Gold,,,6 inch,,,,,'103470370548,0.0,shopify,deny,manual,15944.00,,true,false,,,,,'02070442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hd12b288cdaa44d2a93b1031f592288c2g.jpg?v=1778609149,kg,,5393.37,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,18K White Gold,,,6.5 inch,,,,,'103470370549,0.0,shopify,deny,manual,17273.00,,true,false,,,,,'37937049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hd12b288cdaa44d2a93b1031f592288c2g.jpg?v=1778609149,kg,,5842.21,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,18K White Gold,,,7 inch,,,,,'103470370550,0.0,shopify,deny,manual,18578.00,,true,false,,,,,'93474909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hd12b288cdaa44d2a93b1031f592288c2g.jpg?v=1778609149,kg,,6282.79,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,18K White Gold,,,7.5 inch,,,,,'103470370551,0.0,shopify,deny,manual,19894.00,,true,false,,,,,'89470642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hd12b288cdaa44d2a93b1031f592288c2g.jpg?v=1778609149,kg,,6724.74,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,18K White Gold,,,8 inch,,,,,'103470370552,0.0,shopify,deny,manual,21228.00,,true,false,,,,,'50372107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hd12b288cdaa44d2a93b1031f592288c2g.jpg?v=1778609149,kg,,7177.71,,,,
starsgem-14k-gold-necklace-customized-jewelry-round-moissanite-cuban-link-chain-14k-solid-gold-necklace,,,,,,,,,18K White Gold,,,8.5 inch,,,,,'103470370553,0.0,shopify,deny,manual,22585.00,,true,false,,,,,'99173091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0999/5999/6793/files/Hd12b288cdaa44d2a93b1031f592288c2g.jpg?v=1778609149,kg,,7633.05,,,,
